"","NR_Name","NR_ID","sex","generation","father","mother","foster","gestational_diet","nursing_diet","weanling_diet","majority_diet","overall_diet","birth_date","death_date","litter_size","litter_order","notes","rbg100","rbg120","rbg140","rbg200","rbg300"
"1913","T566M",90,"M",7,"T496M","T498F",NA,"Rod","Rod","Rab","Rab","Rab",2018-10-18,2019-01-16,5,1,NA,NA,NA,NA,NA,NA
"1914","T567F",91,"F",7,"T496M","T498F",NA,"Rod","Rod","Rab","Rab","Rab",2018-10-18,2019-08-03,5,1,NA,12,12,NA,NA,NA
"1915","T568M",92,"M",7,"T496M","T498F",NA,"Rod","Rod","Rod","Rod","Rod",2018-10-18,2019-01-17,5,1,"onset >12wks",NA,NA,NA,NA,NA
"1916","T569M",93,"M",7,"T496M","T498F",NA,"Rod","Rod","Rod","Rod","Rod",2018-10-18,2019-01-17,5,1,"onset >12wks",NA,NA,NA,NA,NA
"1917","T56F",213,"F",1,"5346M","1908F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-26,2016-09-07,6,1,"onset at 48wks",24,40,44,44,48
"1918","T570M",94,"M",7,"T483M","T478F",NA,"Rod","Rod","Rab","Rab","Rab",2018-10-17,2019-01-09,4,3,"Father was on New diet",NA,NA,NA,NA,NA
"1919","T571M",95,"M",7,"T483M","T478F",NA,"Rod","Rod","Rod","Rod","Rod",2018-10-17,2019-01-09,4,3,"onset >12wks, may 16wks? Father was on New diet",4,4,8,8,NA
"1920","T572F",96,"F",7,"T483M","T478F",NA,"Rod","Rod","Rab","Rab","Rab",2018-10-17,2019-08-03,4,3,"Father was on New diet",16,NA,NA,NA,NA
"1921","T573F",97,"F",7,"T483M","T478F",NA,"Rod","Rod","Rod","Rod","Rod",2018-10-17,2019-01-10,4,3,"onset >12wks; Father was on New diet",NA,NA,NA,NA,NA
"1922","T574M",98,"M",7,"T484M","T473F",NA,"New","New","Rab","Rab","Rab",2018-10-16,2019-01-10,4,3,"Father was on New diet",NA,NA,NA,NA,NA
"1923","T575F",99,"F",7,"T484M","T473F",NA,"New","New","Rab","Rab","Rab",2018-10-16,2019-01-08,4,3,"Father was on New diet",NA,NA,NA,NA,NA
"1924","T576F",100,"F",7,"T484M","T473F",NA,"New","New","Rab","Rab","Rab",2018-10-16,2019-01-08,4,3,"Father was on New diet",NA,NA,NA,NA,NA
"1925","T577F",101,"F",7,"T484M","T473F",NA,"New","New","Rod","Rod","Rod",2018-10-16,2019-05-25,4,3,"onset >28wks; Father was on New diet",8,8,8,NA,NA
"1926","T578F",102,"F",7,"T494M","T493F",NA,"Rod","Rod","Rod","Rod","Rod",2018-10-11,2019-05-25,4,1,"4 wk data 8d late",NA,NA,NA,NA,NA
"1927","T579F",103,"F",7,"T494M","T493F",NA,"Rod","Rod","Rod","Rod","Rod",2018-10-11,2019-05-25,4,1,"4 wk data 8d late",4,NA,NA,NA,NA
"1928","T57M",214,"M",1,"5394M","5438F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-26,2015-12-08,6,1,"onset >28wks",NA,NA,NA,NA,NA
"1929","T580F",104,"F",7,"T494M","T493F",NA,"Rod","Rod","Rab","Rab","Rab",2018-10-11,2019-03-24,4,1,"4 wk data 8d late",8,NA,NA,NA,NA
"1930","T581F",105,"F",7,"T494M","T493F",NA,"Rod","Rod","Rab","Rab","Rab",2018-10-11,2019-03-24,4,1,"4 wk data 8d late",8,NA,NA,NA,NA
"1931","T582M",741,"M",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-11-02,2019-01-30,6,2,"onset >12wks but RBG almost 200mg/dL",8,8,8,NA,NA
"1932","T583F",742,"F",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-11-02,2019-12-08,6,2,"onset >12wks",NA,NA,NA,NA,NA
"1933","T584F",743,"F",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-11-02,2019-12-08,6,2,"onset >!2wks",NA,NA,NA,NA,NA
"1934","T585F",744,"F",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-11-02,2019-12-08,6,2,"onset >!2wks",NA,NA,NA,NA,NA
"1935","T586F",745,"F",8,"T501M","T512F",NA,"Rod","Rod","Rab","Rab","Rab",2018-11-02,2019-06-03,6,2,NA,28,NA,NA,NA,NA
"1936","T587F",746,"F",8,"T501M","T512F",NA,"Rod","Rod","Rab","Rab","Rab",2018-11-02,2019-06-03,6,2,NA,NA,NA,NA,NA,NA
"1937","T588M",106,"M",7,"T496M","T498F",NA,"Rod","Rod","Rab","Rab","Rab",2018-11-13,2019-02-02,2,2,NA,NA,NA,NA,NA,NA
"1938","T589F",107,"F",7,"T496M","T498F",NA,"Rod","Rod","Rab","Rab","Rab",2018-11-13,2019-03-24,2,2,NA,NA,NA,NA,NA,NA
"1939","T58F",215,"F",1,"5394M","5438F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-26,2016-09-07,6,1,"RUNT; onset >64wks",NA,NA,NA,NA,NA
"1940","T590F",32,"F",6,"T469M","T480F",NA,"Rab","Rab","Rod","Rod","Rod",2018-11-21,2019-09-04,2,2,"onset at 40wks",12,16,16,32,40
"1941","T591M",33,"M",6,"T469M","T480F",NA,"Rab","Rab","Rod","Rod","Rod",2018-11-21,2019-05-07,2,2,"onset >24wks",NA,NA,NA,NA,NA
"1942","T592M",108,"M",7,"T484M","T473F",NA,"New","New","Rod","Rod","Rod",2018-11-14,2019-03-08,2,4,"onset at 16wks; Father was on New diet; 4 wk data 7d late",8,8,12,12,16
"1943","T593F",109,"F",7,"T484M","T473F",NA,"New","New","Rod","Rod","Rod",2018-11-14,2019-04-16,2,4,"onset >20wks; Father was on New diet; 4 wk data 7d late",NA,NA,NA,NA,NA
"1944","T594M",747,"M",8,"T501M","T512F",NA,"Rod","Rod","Rab","Rab","Rab",2018-11-30,2019-03-24,4,3,NA,NA,NA,NA,NA,NA
"1945","T595M",748,"M",8,"T501M","T512F",NA,"Rod","Rod","Rab","Rab","Rab",2018-11-30,2019-03-24,4,3,NA,4,NA,NA,NA,NA
"1946","T596M",749,"M",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-11-30,2019-03-25,4,3,"onset at 12wks",8,8,8,12,12
"1947","T597F",750,"F",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-11-30,2019-01-11,4,3,"onset >4wks",4,NA,NA,NA,NA
"1948","T598M",110,"M",7,"T483M","T478F",NA,"Rod","Rod","Rod","Rod","Rod",2018-12-03,2019-03-31,2,4,"onset >16wks, possibly 20wks? Father was on New diet",8,8,8,16,NA
"1949","T599M",111,"M",7,"T483M","T478F",NA,"Rod","Rod","Rab","Rab","Rab",2018-12-03,2019-03-31,2,4,"Father was on New diet",NA,NA,NA,NA,NA
"1950","T59F",216,"F",1,"5394M","5438F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-26,2015-12-08,6,1,"onset >28wks",NA,NA,NA,NA,NA
"1951","T5F",163,"F",1,"1888M","1845F",NA,"Rod","Rod","Rod","New","Mix",2015-04-16,2015-11-18,5,1,"onset >32 weeks",NA,NA,NA,NA,NA
"1952","T600M",751,"M",8,"T497M","T495F",NA,"Rab","Rab","Rod","Rod","Rod",2018-12-03,2019-05-01,1,1,"onset >20wks; euthanized for humane reasons",NA,NA,NA,NA,NA
"1953","T601M",112,"M",7,"T511M","T505F",NA,"Rab","Rab","Rod","Rod","Rod",2018-12-07,2019-09-13,6,1,"onset =40wks",4,40,40,40,NA
"1954","T602M",113,"M",7,"T511M","T505F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-07,2019-06-03,6,1,NA,NA,NA,NA,NA,NA
"1955","T603F",114,"F",7,"T511M","T505F",NA,"Rab","Rab","Rod","Rod","Rod",2018-12-07,2019-09-13,6,1,"onset at 40wks",36,36,36,36,40
"1956","T604M",115,"M",7,"T507M","T504F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-18,2019-09-26,3,1,NA,32,NA,NA,NA,NA
"1957","T605F",116,"F",7,"T507M","T504F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-18,2019-06-18,3,1,NA,24,NA,NA,NA,NA
"1958","T606M",117,"M",7,"T507M","T504F",NA,"Rab","Rab","Rod","Rod","Rod",2018-12-18,2019-06-04,3,1,"onset >24wks; euthanized for humane reasons, slight wt and RBG drop due to tail?",20,20,NA,NA,NA
"1959","T607M",34,"M",6,"T474M","T485F",NA,"New","Rod","Rod","Rod","Rod",2018-12-18,2019-04-19,4,2,"onset >16wks",16,NA,NA,NA,NA
"1960","T608M",35,"M",6,"T474M","T485F",NA,"New","Rod","Rod","Rod","Rod",2018-12-18,2019-04-19,4,2,"onset at 16wks",12,16,16,16,16
"1961","T609M",36,"M",6,"T474M","T485F",NA,"New","Rab","Rab","Rab","Rab",2018-12-18,2019-04-19,4,2,NA,NA,NA,NA,NA,NA
"1962","T60F",217,"F",1,"5394M","5438F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-26,2015-12-08,6,1,"onset >28wks",12,12,NA,NA,NA
"1963","T610M",37,"M",6,"T474M","T485F",NA,"New","Rab","Rab","Rab","Rab",2018-12-18,2019-04-19,4,2,NA,12,NA,NA,NA,NA
"1964","T611M",38,"M",6,"T469M","T480F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-20,2019-09-16,3,3,NA,NA,NA,NA,NA,NA
"1965","T612M",39,"M",6,"T469M","T480F",NA,"Rab","Rab","Rod","Rod","Rod",2018-12-20,2019-09-26,3,3,"onset at 36wks",24,24,24,24,36
"1966","T613F",40,"F",6,"T469M","T480F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-20,2019-09-26,3,3,NA,NA,NA,NA,NA,NA
"1967","T614F",118,"F",7,"T479M","T488F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-30,2019-05-25,3,1,NA,NA,NA,NA,NA,NA
"1968","T615F",119,"F",7,"T479M","T488F",NA,"Rab","Rab","Rab","Rab","Rab",2018-12-30,2019-10-04,3,1,NA,NA,NA,NA,NA,NA
"1969","T616F",120,"F",7,"T479M","T488F",NA,"Rab","Rab","Rod","Rod","Rod",2018-12-30,2019-10-04,3,1,"onset >40wks",8,20,20,24,NA
"1970","T617M",752,"M",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-12-27,2019-04-20,4,4,"onset at 12wks; actual DOB is 12/25/18",8,8,8,8,12
"1971","T618F",753,"F",8,"T501M","T512F",NA,"Rod","Rod","Rod","Rod","Rod",2018-12-27,2019-02-08,4,4,"actual DOB is 12/25/18",NA,NA,NA,NA,NA
"1972","T619F",754,"F",8,"T497M","T518F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-05,2019-04-25,1,1,"onset >16wks",8,NA,NA,NA,NA
"1973","T61F",218,"F",1,"5394M","5438F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-26,2015-12-08,6,1,"onset >28wks",12,NA,NA,NA,NA
"1974","T620M",755,"M",8,"T510M","T545F",NA,"Rod","Rod","Rab","Rab","Rab",2019-01-04,2019-04-25,4,1,NA,NA,NA,NA,NA,NA
"1975","T621M",756,"M",8,"T502M","T544F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-05,2019-11-01,5,1,"possible diet mix-up",4,28,28,32,36
"1976","T622M",757,"M",8,"T502M","T544F",NA,"Rab","Rab","Rab","Rab","Rab",2019-01-05,2019-09-05,5,1,"possible diet mix-up",8,NA,NA,NA,NA
"1977","T623F",758,"F",8,"T502M","T544F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-05,2019-05-25,5,1,"onset >16wks",12,NA,NA,NA,NA
"1978","T624F",759,"F",8,"T502M","T544F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-05,2019-03-20,5,1,"onset >8wks",12,12,NA,NA,NA
"1979","T625F",760,"F",8,"T502M","T544F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-05,2019-03-20,5,1,"onset >8wks",NA,NA,NA,NA,NA
"1980","T626M",761,"M",8,"T490M","T546F",NA,"Rab","Rab","Rab","Rab","Rab",2019-01-06,2019-04-04,5,1,NA,NA,NA,NA,NA,NA
"1981","T627M",762,"M",8,"T490M","T546F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-06,2019-04-04,5,1,"onset at 8wks",8,8,8,8,8
"1982","T628M",121,"M",7,"T511M","T505F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-15,2019-10-25,4,2,"onset at 36wks",24,24,36,36,NA
"1983","T629M",122,"M",7,"T506M","T470F",NA,"Rab","Rab","Rab","Rab","Rab",2019-01-17,2019-06-25,6,1,NA,NA,NA,NA,NA,NA
"1984","T630M",123,"M",7,"T506M","T470F",NA,"Rab","Rab","Rab","Rab","Rab",2019-01-17,2019-10-25,6,1,"RUNT",NA,NA,NA,NA,NA
"1985","T631M",124,"M",7,"T506M","T470F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-17,2019-10-25,6,1,"onset at 40wks",32,32,32,40,40
"1986","T632M",125,"M",7,"T515M","T477F",NA,"Rod","Rod","Rab","Rab","Rab",2019-01-18,2019-06-12,7,3,NA,NA,NA,NA,NA,NA
"1987","T633M",126,"M",7,"T515M","T477F",NA,"Rod","Rod","Rab","Rab","Rab",2019-01-18,2019-06-12,7,3,NA,NA,NA,NA,NA,NA
"1988","T634M",127,"M",7,"T515M","T477F",NA,"Rod","Rod","Rod","Rod","Rod",2019-01-18,2019-06-12,7,3,"onset at 16wks",12,12,16,16,16
"1989","T635M",128,"M",7,"T515M","T477F",NA,"Rod","Rod","Rod","Rod","Rod",2019-01-18,2019-06-11,7,3,"onset at 16wks",12,12,12,12,16
"1990","T636M",763,"M",8,"T501M","T512F",NA,"Rod","Rod","Rab","Rab","Rab",2019-01-19,2019-08-10,4,5,NA,NA,NA,NA,NA,NA
"1991","T637M",764,"M",8,"T482M","T513F",NA,"Rod","Rod","Rab","Rab","Rab",2019-01-20,2019-11-01,2,1,NA,NA,NA,NA,NA,NA
"1992","T638M",129,"M",7,"T514M","T499F",NA,"Rod","Rod","Rod","Rod","Rod",2019-01-24,2019-07-19,5,1,"onset at 24wks",16,20,20,20,24
"1993","T639M",130,"M",7,"T484M","T473F",NA,"New","New","New","New","New",2019-01-24,2019-05-30,4,6,NA,8,8,8,8,8
"1994","T63M",220,"M",1,"5406M","1906F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-27,2015-11-19,6,1,"onset >24wks",NA,NA,NA,NA,NA
"1995","T640M",131,"M",7,"T484M","T473F",NA,"New","New","Rab","Rab","Rab",2019-01-24,2019-06-01,4,6,NA,NA,NA,NA,NA,NA
"1996","T641M",132,"M",7,"T484M","T473F",NA,"New","New","Rab","Rab","Rab",2019-01-24,2019-06-01,4,6,NA,16,NA,NA,NA,NA
"1997","T642M",765,"M",8,"T510M","T545F",NA,"Rod","Rod","Rab","Rab","Rab",2019-01-31,2019-11-06,4,2,NA,NA,NA,NA,NA,NA
"1998","T643M",41,"M",6,"T469M","T480F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-30,2019-11-06,5,4,"onset >40wks",NA,NA,NA,NA,NA
"1999","T644M",42,"M",6,"T469M","T480F",NA,"Rab","Rab","Rab","Rab","Rab",2019-01-30,2019-11-06,5,4,NA,NA,NA,NA,NA,NA
"2000","T645M",766,"M",8,"T497M","T518F",NA,"Rab","Rab","Rod","Rod","Rod",2019-01-30,2019-06-06,3,2,"onset at 8wks",8,8,8,8,8
"2001","T646M",767,"M",8,"T497M","T518F",NA,"Rab","Rab","Rab","Rab","Rab",2019-01-30,2019-06-06,3,2,NA,NA,NA,NA,NA,NA
"2002","T647M",768,"M",8,"T471M","T548F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-07,2019-11-06,3,1,"onset at 32wks",4,32,32,32,32
"2003","T648M",133,"M",7,"T515M","T477F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-14,2019-10-04,3,4,"onset at 28wks",4,16,16,16,28
"2004","T649M",769,"M",8,"T516M","T495F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-13,2019-06-03,5,2,NA,NA,NA,NA,NA,NA
"2005","T64M",221,"M",1,"5406M","1906F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-27,2015-11-17,6,1,"onset >24wks",20,20,20,NA,NA
"2006","T650M",770,"M",8,"T516M","T495F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-13,2019-05-06,5,2,"onset >12wks",NA,NA,NA,NA,NA
"2007","T651M",771,"M",8,"T516M","T495F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-13,2019-05-14,5,2,"onset >12wks",NA,NA,NA,NA,NA
"2008","T652M",134,"M",7,"T479M","T488F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-18,2019-05-16,7,3,"4 wk data 9d late; collected 03/27/19",NA,NA,NA,NA,NA
"2009","T653M",135,"M",7,"T479M","T488F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-18,2019-05-16,7,3,"4 wk data 9d late; collected 03/27/19",NA,NA,NA,NA,NA
"2010","T654M",136,"M",7,"T479M","T488F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-18,2019-05-20,7,3,"onset >12wks; 4 wk data 9d late; collected 03/27/19",4,NA,NA,NA,NA
"2011","T655M",137,"M",7,"T479M","T488F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-18,2019-05-21,7,3,"onset >12wks; 4 wk data 9d late; collected 03/27/19",NA,NA,NA,NA,NA
"2012","T656F",138,"F",7,"T479M","T488F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-18,2019-11-25,7,3,"4 wk data 9d late; collected 03/27/19",24,36,36,NA,NA
"2013","T657M",772,"M",8,"T490M","T546F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-19,2019-11-25,5,2,"4 wk data 8d late",NA,NA,NA,NA,NA
"2014","T658M",773,"M",8,"T490M","T546F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-19,2019-08-24,5,2,"onset at 16wks; 4 wk data 8d late",8,8,8,8,16
"2015","T659F",774,"F",8,"T490M","T546F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-19,2019-11-25,5,2,"onset at 40wks; 4 wk data 8d late",28,40,40,40,40
"2016","T65M",222,"M",1,"5406M","1906F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-27,2016-04-27,6,1,"onset at 20wks; 2nd heaviest among brothers at 12wks",20,20,20,20,20
"2017","T660F",775,"F",8,"T490M","T546F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-19,2019-12-13,5,2,"onset at 28wks; 4 wk data 8d late",16,20,20,28,28
"2018","T661F",776,"F",8,"T490M","T546F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-19,2019-10-02,5,2,"4 wk data 8d late",NA,NA,NA,NA,NA
"2019","T662M",777,"M",8,"T502M","T544F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-19,2019-05-28,5,2,"onset >12wks; 4 wk data 8d late",NA,NA,NA,NA,NA
"2020","T663M",778,"M",8,"T502M","T544F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-19,2019-05-29,5,2,"4 wk data 8d late",NA,NA,NA,NA,NA
"2021","T664M",779,"M",8,"T502M","T544F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-19,2019-05-30,5,2,"4 wk data 8d late",NA,NA,NA,NA,NA
"2022","T665F",780,"F",8,"T502M","T544F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-19,2019-05-25,5,2,"onset >12wks4 wk data 8d late",NA,NA,NA,NA,NA
"2023","T666F",781,"F",8,"T502M","T544F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-19,2019-05-25,5,2,"4 wk data 8d late",NA,NA,NA,NA,NA
"2024","T667M",139,"M",7,"T517M","T503F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-18,2019-05-15,5,1,"4 wk data 9d late; collected 03/27/19",NA,NA,NA,NA,NA
"2025","T668M",140,"M",7,"T517M","T503F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-18,2019-05-15,5,1,"onset >12wks; 4 wk data 9d late; collected 03/27/19",NA,NA,NA,NA,NA
"2026","T669F",141,"F",7,"T517M","T503F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-18,2019-04-24,5,1,NA,NA,NA,NA,NA,NA
"2027","T66M",223,"M",1,"5406M","1906F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-27,2016-09-07,6,1,"onset at 52wks",40,40,40,44,52
"2028","T670F",673,"F",7,"T517M","T503F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-18,2019-04-24,5,1,NA,NA,NA,NA,NA,NA
"2029","T671F",674,"F",7,"T517M","T503F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-18,2019-04-24,5,1,NA,NA,NA,NA,NA,NA
"2030","T672M",675,"M",7,"T492M","T493F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-22,2019-09-14,4,3,"onset at 16wks; 4 wk data 5d late; collected 03/27/19",8,12,12,16,16
"2031","T673M",676,"M",7,"T492M","T493F",NA,"Rod","Rod","Rab","Rab","Rab",2019-02-22,2019-08-10,4,3,"4 wk data 5d late; collected 03/27/19",NA,NA,NA,NA,NA
"2032","T674F",677,"F",7,"T492M","T493F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-22,2019-04-24,4,3,NA,NA,NA,NA,NA,NA
"2033","T675F",678,"F",7,"T492M","T493F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-22,2019-04-24,4,3,NA,NA,NA,NA,NA,NA
"2034","T676M",679,"M",7,"T507M","T504F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-21,2019-08-10,2,2,"onset >20wks; 4 wk data 6d late; collected 03/27/19",NA,NA,NA,NA,NA
"2035","T677M",680,"M",7,"T486M","T478F",NA,"Rod","Rod","Rab","Rab","Rab",2019-02-21,2019-06-13,4,5,"4 wk data 6d late; collected 03/27/19",NA,NA,NA,NA,NA
"2036","T678M",681,"M",7,"T486M","T478F",NA,"Rod","Rod","Rab","Rab","Rab",2019-02-21,2019-06-13,4,5,"4 wk data 6d late; collected 03/27/19",NA,NA,NA,NA,NA
"2037","T679M",682,"M",7,"T486M","T478F",NA,"Rod","Rod","Rod","Rod","Rod",2019-02-21,2019-08-10,4,5,"onset >20wks; 4 wk data 6d late",NA,NA,NA,NA,NA
"2038","T67F",224,"F",1,"5406M","1906F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-27,2016-02-08,6,1,"onset >36wks",32,36,36,NA,NA
"2039","T680M",683,"M",7,"T507M","T504F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-21,2019-08-10,2,2,"onset >20wks; 4 wk data 6d late",4,20,20,NA,NA
"2040","T681M",782,"M",8,"T475M","T549F",NA,"Rab","Rab","Rab","Rod","Mix",2019-02-21,2019-06-04,6,1,"4 wk data 13d late; changed to rod 05/24;  euthanized for humane reasons",NA,NA,NA,NA,NA
"2041","T682M",783,"M",8,"T475M","T549F",NA,"Rab","Rab","Rab","Rod","Mix",2019-02-21,2019-08-10,6,1,"4 wk data 13d late; changed to rod 05/24",NA,NA,NA,NA,NA
"2042","T683M",784,"M",8,"T475M","T549F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-21,2019-11-14,6,1,"onset >36wks; 4 wk data 13d late",8,NA,NA,NA,NA
"2043","T684M",785,"M",8,"T475M","T549F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-21,2019-11-14,6,1,"onset >36wks; 4 wk data 13d late",NA,NA,NA,NA,NA
"2044","T685M",786,"M",8,"T564M","T572F",NA,"Rab","Rab","Rab","Rod","Mix",2019-02-23,2019-08-10,5,1,"4 wk data 11d late; changed to rodent diet 05/24",NA,NA,NA,NA,NA
"2045","T686M",787,"M",8,"T564M","T572F",NA,"Rab","Rab","Rab","Rod","Mix",2019-02-23,2019-08-10,5,1,"4 wk data 12d late; changed to rodent 05/24",NA,NA,NA,NA,NA
"2046","T687M",788,"M",8,"T522M","T578F",NA,"Rod","Rod","Rab","Rab","Rab",2019-03-05,2019-08-10,5,1,NA,NA,NA,NA,NA,NA
"2047","T688M",789,"M",8,"T522M","T578F",NA,"Rod","Rod","Rod","Rod","Rod",2019-03-05,2019-08-10,5,1,"onset >20wks",NA,NA,NA,NA,NA
"2048","T689M",790,"M",8,"T522M","T578F",NA,"Rod","Rod","Rod","Rod","Rod",2019-03-05,2019-08-10,5,1,"onset >20wks",20,NA,NA,NA,NA
"2049","T68F",225,"F",1,"5406M","1906F",NA,"Rod","Rod","Rod","Rod","Rod",2015-05-27,2016-09-07,6,1,"onset >64wks",48,NA,NA,NA,NA
"2050","T690M",684,"M",7,"T511M","T505F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-24,2019-06-02,5,3,"onset >12wks; 4 wk data 10d late",4,NA,NA,NA,NA
"2051","T691M",685,"M",7,"T511M","T505F",NA,"Rab","Rab","Rod","Rod","Rod",2019-02-24,2019-06-02,5,3,"onset at 12kws; 4 wk data 11d late",4,12,12,12,12
"2052","T692M",686,"M",7,"T511M","T505F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-24,2019-06-05,5,3,"4 wk data 10d late",NA,NA,NA,NA,NA
"2053","T693M",791,"M",8,"T506M","T567F",NA,"Rab","Rab","Rab","Rod","Mix",2019-02-25,2019-08-10,6,1,"4 wk data 9d late; changed to rodent 05/24",NA,NA,NA,NA,NA
"2054","T694M",792,"M",8,"T506M","T567F",NA,"Rab","Rab","Rab","Rod","Mix",2019-02-25,2019-07-05,6,1,"4 wk data 9d late; changed to rod 05/24; euthanized for humane reasons",NA,NA,NA,NA,NA
"2055","T695F",687,"F",7,"T511M","T505F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-24,2019-12-04,5,3,"4 wk data 10d late",NA,NA,NA,NA,NA
"2056","T696F",688,"F",7,"T511M","T505F",NA,"Rab","Rab","Rab","Rab","Rab",2019-02-24,2019-12-04,5,3,"4 wk data 10d late; disregard wt at 32wks",NA,NA,NA,NA,NA
"2057","T697F",689,"F",7,"T515M","T477F",NA,"Rod","Rod","Rod","Rod","Rod",2019-03-11,2019-10-23,2,5,"onset at 24wks; 4 wk data 7d late",12,12,20,20,24
"2058","T698F",690,"F",7,"T515M","T477F",NA,"Rod","Rod","Rod","Rod","Rod",2019-03-11,2019-12-17,2,5,"onset at 24wks; 4 wk data 7d late",16,20,20,20,24
"2059","T699M",691,"M",7,"T479M","T488F",NA,"Rab","Rab","Rod","Rod","Rod",2019-03-15,2019-06-25,4,4,"onset >12wks",NA,NA,NA,NA,NA
"2060","T6F",164,"F",1,"1888M","1845F",NA,"Rod","Rod","Rod","Rod","Rod",2015-04-16,2015-11-18,5,1,"onset >32 weeks",NA,NA,NA,NA,NA
"2061","T700M",692,"M",7,"T479M","T488F",NA,"Rab","Rab","Rod","Rod","Rod",2019-03-15,2019-12-24,4,4,"onset >40wks",NA,NA,NA,NA,NA
"2062","T701M",693,"M",7,"T479M","T488F",NA,"Rab","Rab","Rab","Rab","Rab",2019-03-15,2019-12-24,4,4,NA,8,NA,NA,NA,NA
"2063","T702F",694,"F",7,"T479M","T488F",NA,"Rab","Rab","Rod","Rod","Rod",2019-03-15,2019-12-24,4,4,"onset >40wks",8,8,24,NA,NA
"2064","T703M",695,"M",7,"T507M","T504F",NA,"Rab","Rab","Rab","Rab","Rab",2019-03-21,2020-01-06,8,3,"actual DOB 3/19/19",NA,NA,NA,NA,NA
"2065","T704M",696,"M",7,"T507M","T504F",NA,"Rab","Rab","Rab","Rab","Rab",2019-03-21,2019-09-10,8,3,"actual DOB 3/19/19",20,NA,NA,NA,NA
